NODE_ID,ARS-ID,정류소명,좌표X,좌표Y
103900298,04540,성수역2번출구,127.057310321,37.5443374569
103900037,04541,옥수종합사회복지관,127.012895643,37.5409593479
103900126,04542,응봉동현대아파트,127.0308319572,37.5498838216
103900038,04544,행당2동주민센터,127.0306097872,37.5578421115
103900072,04545,삼거리정자앞,127.0317245348,37.5525988402
103900040,04546,금호119안전센터,127.0245823383,37.5541477535
103900299,04547,경동초등학교입구,127.050882065,37.5459918164
103900041,04548,옥수삼성아파트,127.0139523967,37.5406871963
103900074,04549,현대공업사앞,127.032545,37.550052
103900134,04550,두산상가후문,127.0167410318,37.5491766426
103900075,04551,중앙병원,127.0193951883,37.5519601822
103900019,04552,무학중학교.무학여고,127.0330916608,37.5583228994
103900039,04553,만물상회앞,127.0312621973,37.5527947678
103900076,04554,논골사거리,127.0247500303,37.5553260249
103900078,04556,응봉초등학교.대림아파트,127.0333870238,37.5510876061
103900043,04557,한신아파트,127.0193680629,37.5507527936
103900042,04559,상봉노인정앞,127.0301818725,37.5527985821
105000454,04560,논골신협.대림아파트후문,127.024547,37.5576898228
103900079,04562,옥수삼성아파트,127.014320205,37.5407561973
103900045,04563,응봉역.광희중,127.0344314805,37.5520553876
103900080,04564,우리은행.백범학원터,127.0210840685,37.5479268382
103900081,04565,금남시장.화단앞,127.0193437916,37.5483616496
103900082,04566,금호공원,127.0197021473,37.5496641739
103900122,04567,대현산체육관입구,127.0298847217,37.553064031
103900083,04569,지하철2호선성수역,127.0546991362,37.5448484954
103900084,04570,옥수종합사회복지관,127.013236616,37.5409029389
103900144,04572,대우아파트입구,127.019062569,37.5460282518
103900020,04573,원형화단,127.0195890845,37.5485882885
103900085,04574,성동구청,127.0363309899,37.5639639223
103900047,04575,금봉어린이집.또또와마트,127.0288254742,37.5528326525
103900048,04577,경수중학교입구,127.0585714357,37.5436885612
103900049,04578,옥정중학교,127.0112149404,37.5413438103
103900086,04579,응봉사거리,127.0343274262,37.5548564736
103900051,04582,천은교회.성동청소년상담복지센터,127.0267176277,37.5547320389
103900151,04583,극동아파트상가,127.0123618477,37.5429067345
103900088,04584,무학여고,127.0340971053,37.5577108238
103900089,04585,한전입구,127.0351075215,37.5662070901
103900050,04586,논골입구.성동공유센터,127.0256127459,37.5554578487
103900090,04587,극동아파트7동,127.012756184,37.5436174083
103900112,04588,성동보건소,127.0331740757,37.5664273982
103900123,04589,행당역.대림아파트정문,127.0286814678,37.5570374838
103900052,04590,청계벽산아파트,127.0303063009,37.568266037
103900124,04591,논골.e편한세상금호114동,127.0246634903,37.5551810962
103900113,04593,코스모타워,127.0329214398,37.5628527552
103900091,04594,화단앞,127.0196460688,37.5486248425
103900092,04595,성동사회복지관.청계천박물관,127.0333146366,37.5704442839
103900125,04596,금호119안전센터,127.0245383004,37.5542284524
103900093,04597,왕약국,127.0655677233,37.5483442469
103900114,04598,상왕십리역,127.0301703721,37.5647446897
103900094,04599,금호공원,127.0197599598,37.5496523276
103900095,04600,성동구도시관리공단.서울시시설관리공단,127.0368547722,37.5719534623
103900131,04602,e편한세상금호117동,127.0248878772,37.552549219
103900053,04603,왕십리자이.신당현대아파트,127.0237948942,37.5608314367
103900096,04615,중앙슈퍼,127.0665038731,37.5495297856
103900054,04648,한신아파트,127.019421509,37.5507581051
103900055,04650,마장동축산물시장,127.0374485268,37.5696463495
103900056,04651,금호고등학교,127.0239834609,37.5528466844
103900111,04658,극동.풍림아파트,127.023712579,37.5590405165
103900057,04659,GS25,127.0671372779,37.5503170498
103900097,04667,중앙병원앞,127.019452784,37.5521282246
103900098,04668,도선동사거리,127.0366528058,37.5667469532
103900058,04669,논골신협.대림아파트후문,127.0246060858,37.5575415956
103900099,04670,송정동자치회관입구,127.0678029101,37.5511460527
103900115,04671,성동구청,127.0360783645,37.5634126028
103900100,04672,논골사거리,127.0248124796,37.5561260597
103900101,04674,신금호역,127.0197174354,37.5543610157
103900017,04677,성동중앙교회.벽산아파트정문,127.0248707232,37.5530159175
103900018,04679,무학중학교.무학여고,127.0332959331,37.5584015487
103900104,04680,천은교회.성동청소년상담복지센터,127.026679896,37.5546179531
103900059,04684,금호어린이집,127.0183946412,37.5568525348
103900105,04685,행당2동주민센터,127.0304204605,37.5578299748
103900060,04686,금봉어린이집.또또와마트,127.0287800437,37.5527054347
103900106,04691,대경생활과학고등학교,127.0174773813,37.5560969553
103900107,04696,대현산체육관입구,127.0296873799,37.5530229723
103900147,04697,GS주유소,127.0252357199,37.5467783786
103900108,04698,대림아파트후문,127.0269327633,37.5561714047
103900109,04699,응봉하이퍼마트,127.0301439747,37.5527526773
103900110,04700,서울숲푸르지오아파트정문,127.0244685791,37.545231922
103900127,04701,대림상가,127.0344593886,37.5538610505
103900061,04702,충북상회,127.0310292934,37.5528403625
103900062,04706,서울숲푸르지오아파트후문,127.0227817348,37.5435114155
103000278,04721,무학여고,127.0338865731,37.5582831497
103000279,04722,무학여고,127.0340505738,37.5582850004
103000280,04723,응봉사거리,127.0341199901,37.5553033716
103000281,04724,응봉사거리,127.0343105543,37.5550710207
103900016,04739,응봉역.광희중,127.0344115952,37.5521495754
103900015,04740,삼거리정자,127.0316785323,37.5524346575
103900163,04741,금호초등학교,127.0194655812,37.5526888449
103900128,04742,응봉초등학교.대림아파트,127.0331097428,37.5508199975
103900014,04743,행당서울숲푸르지오109동앞,127.0317465902,37.5544131884
103900013,04744,현대공업사앞,127.032478314,37.550136855
103900012,04745,신동아아파트후문,127.0328002816,37.554740614
103900011,04746,신동아아파트,127.0301441747,37.5497116464
103900119,04748,행당서울숲푸르지오상가앞,127.0339576415,37.5556007513
103900148,04749,삼성래미안아파트,127.0275892106,37.5483354656
103900010,04750,금호사거리,127.0250580096,37.5481379301
103900009,04751,금남시장앞.백범학원터,127.0216508883,37.5483187055
103900154,04753,왕십리광장.왕십리역7번출구,127.0364978323,37.5611502683
103900135,04754,두산상가후문,127.0167118531,37.5492676471
103900008,04755,극동아파트7동,127.012699788,37.5437471593
103900007,04756,두산아파트111동,127.0160745782,37.5506220394
103900006,04757,두산아파트109동,127.0166788462,37.5498074751
103900005,04758,극동아파트4동,127.0115747258,37.543542706
103900004,04759,극동아파트4동,127.0116560813,37.5435282427
103900137,04760,두산아파트109동,127.0167755571,37.5498566987
103900138,04761,두산아파트115동,127.0161115369,37.5509622721
103900139,04762,금호역,127.0168604575,37.5484837072
103900140,04763,두산아파트정문.금호역,127.0166606915,37.548491555
103900003,04764,금호역,127.0164962242,37.548548044
103900002,04765,금호역.3호선,127.0166130707,37.548307264
103900141,04766,화단삼거리,127.0196306274,37.5483264806
103900001,04767,두산아파트111동,127.0160864507,37.5507293471
103900155,04770,벽산아파트501동앞,127.0255100206,37.5548899211
103900156,04771,벽산아파트505동앞,127.0262410697,37.5544020704
103900157,04772,벽산아파트111동앞,127.0268847096,37.5530432668
103900158,04773,벽산아파트206동앞,127.0273214141,37.5521530258
103900159,04774,벽산아파트202동앞,127.027331943,37.5513787473
103900160,04775,벽산하이피아상가앞,127.0256317662,37.5521878048
103900161,04776,우리은행.백범학원터,127.0209678385,37.5483051902
103900162,04780,행당푸르지오아파트,127.034045985,37.5562411483
105000472,04781,왕십리역,127.037685,37.560936
105000471,04782,옥정중학교,127.0112028231,37.541256219
105000470,04783,옥정중학교,127.0110855865,37.5409472881
105000469,04784,옥수삼성아파트,127.0147265028,37.5437405214
105000468,04785,옥수삼성아파트,127.0146116445,37.5437953264
105000467,04786,금옥초등학교.금호대우아파트,127.0188418238,37.5465437347
105000466,04787,금옥초등학교.금호대우아파트,127.0186998297,37.5465529513
105000465,04788,금호사거리,127.0241965947,37.5481271813
105000464,04789,금호사거리,127.0249995161,37.5481421235
105000463,04790,금호삼성래미안,127.026957,37.547983
105000462,04791,금호삼성래미안,127.027564047,37.5483239133
105000461,04792,응봉현대아파트,127.0306043726,37.549877679
105000460,04793,응봉현대아파트,127.0308966167,37.550136835
105000459,04794,응봉주민센터,127.0333839185,37.5535265804
105000458,04795,응봉주민센터,127.0336572949,37.5539626754
103900168,04799,래미안옥수리버젠아파트,127.0147395148,37.5457739031
103900167,04800,래미안옥수리버젠아파트상가,127.0157338225,37.5443660175
103900169,04801,옥수동주민센터.옥수동성당,127.0140223659,37.5435997344
103900190,04802,국민은행,127.0122495181,37.5426775437
103900191,04803,국민은행,127.0126663067,37.5428652316
103900192,04804,옥수동주민센터.옥수동성당,127.013604931,37.5433723017
103900193,04805,삼성아파트정문,127.0151970112,37.5439337783
103900194,04806,래미안옥수리버젠아파트,127.0148111021,37.5458258085
103900189,04807,성동노인종합복지관,127.0414423862,37.5651653225
103900188,04808,중앙하이츠아파트,127.0389053369,37.5651483067
103900187,04809,민자역사후문,127.0383593491,37.5635268948
103900185,04811,금호1가동주민센터,127.0208124235,37.5547324608
103900184,04812,금호정형외과,127.0205120268,37.5541301065
103900182,04814,금호고등학교앞,127.0236268677,37.5529185041
103900181,04815,벽산하이피아상가,127.0259695714,37.5519868703
103900180,04816,벽산노인정,127.0268495117,37.5510967253
103900179,04817,벽산아파트107동,127.0274199094,37.5516872349
103900178,04818,벽산아파트109동,127.0273951352,37.5526349535
103900177,04819,벽산아파트505동,127.0263400813,37.5543018672
103900176,04820,벽산아파트501동,127.0255118585,37.5549687041
103900175,04821,광희중학교.응봉역,127.0350706955,37.5519129759
103900174,04822,한신아파트후문,127.0372040877,37.5539320626
103900173,04823,한신아파트정문,127.0353815605,37.5548244508
103900172,04824,민자역사후문,127.0385138637,37.5635258657
103900171,04825,중앙하이츠아파트,127.0386039112,37.5650300147
103900170,04826,삼성래미안아파트,127.0402874379,37.5655445348
103900196,04827,금북초등학교입구,127.0236159541,37.5556976252
103900195,04828,대현산배수지공원앞,127.022027354,37.5551809508
103900198,04829,선영약국,127.0307609218,37.5666933608
103900197,04830,텐즈힐아파트101동.115동,127.0293677681,37.5668866065
103900202,04831,숭신초등학교.도선고등학교앞,127.0271519873,37.5672746588
103900201,04832,왕십리도선동주민센터,127.0258771645,37.5677092102
103900200,04833,텐즈힐아파트120동.213동앞,127.0260004298,37.5689067331
103900199,04834,왕십리중앙교회,127.0265653842,37.5701571296
103900211,04836,마장동현대아파트,127.0431668658,37.5700985807
103900208,04837,청계장원아파트,127.0448624237,37.5692192775
103900203,04839,마장2교사거리,127.0454172455,37.5677873907
103900204,04840,마장2교사거리,127.0456063055,37.5681835344
103900207,04842,청계장원아파트,127.0448776553,37.5693654779
103900209,04843,옥수교회,127.0159088711,37.5452123518
103900210,04844,텐즈힐아파트107동앞,127.0284969628,37.5695344087
103900212,04845,응봉동현대아파트,127.0309773345,37.5499152017
103900216,04846,논골.대림아파트107동.금호동벽산아파트,127.0248578664,37.5558962973
103900217,04847,옥수역5.6번출구,127.0170557511,37.5418521021
103900219,04848,서울숲푸르지오아파트,127.024387,37.544964
103900248,04849,언더스탠드애비뉴,127.0426916535,37.5435455632
103900249,04850,성동구민체육센터,127.0444590964,37.5451501319
103900250,04851,서울숲역,127.0452125502,37.5435964847
103900251,04852,경일중고등학교,127.0489410084,37.5423128259
103900253,04854,이마트.서울숲힐스테이트아파트,127.0526226232,37.5402565429
103900254,04855,서울숲코오롱디지털타워2차,127.05390179,37.5413003471
103900255,04856,서울경찰청제6기동단,127.0546849454,37.5400610375
103900256,04857,한라시그마밸리앞,127.0554059613,37.5399244973
103900257,04858,성수역3번출구,127.0571449922,37.5439353328
103900258,04859,서울숲코오롱디지털타워2차,127.0537619713,37.5413754422
103900259,04860,이마트.서울숲힐스테이트아파트,127.0524267777,37.5402954327
103900261,04861,현대그린아파트,127.0497160877,37.5405264909
103900233,04862,성수역3번출구,127.0566384298,37.5435713884
103900262,04863,경일중고등학교,127.0491251858,37.5424133342
103900235,04864,한라시그마밸리,127.0552202612,37.539895918
103900236,04865,서울경찰청제6기동단,127.0549882171,37.5400117106
103900263,04866,서울숲역,127.0451026335,37.5439025238
103900264,04867,성동구민종합체육센터,127.0443143499,37.5453163714
103900265,04868,언더스탠드애비뉴,127.0426064524,37.5436490297
103900242,04871,뚝섬서울숲,127.0373600279,37.5436793638
103900218,04872,옥수역2번출구,127.0174711676,37.541766375
103900243,04873,성수대교북단교차로,127.0354028376,37.5442846677
103900245,04874,옥수파크힐스아파트,127.0128528082,37.547247588
103900244,04875,옥수파크힐스아파트,127.0128041372,37.5471585401
103900246,04876,마장역,127.042685192,37.5660808749
103900247,04877,마장역,127.0430045293,37.5660485743
103900266,04878,옥정초등학교,127.0153972898,37.5409345767
103900267,04879,e편한세상금호109동,127.0221425975,37.5533867851
103900268,04883,왕십리자이아파트107동,127.0259542369,37.5597139713
103900269,04884,왕십리KCC스위첸아파트,127.026971036,37.5603674534
103900270,04885,금호베스트빌아파트노인정앞,127.0250550466,37.5618425667
103900271,04886,풍림아이원아파트후문,127.0268241925,37.5602299845
103900272,04887,응봉역.광희중학교,127.0355465733,37.5518243329
103900273,04888,대림강변타운아파트A상가,127.0358684028,37.5546280952
103900274,04889,리버그린동아아파트정문,127.0375191504,37.5534830046
103900275,04890,서울숲리버뷰자이아파트제2주차장,127.0393651004,37.5563523353
103900276,04891,서울숲리버뷰자이아파트제2주차장,127.0392594831,37.5563056154
103900277,04892,서울숲리버뷰자이아파트제1주차장,127.0390069327,37.554162409
103900278,04893,왕십리로교차로,127.0390032468,37.5577270748
103900279,04894,왕십리로교차로,127.0391115216,37.5577651998
103900280,04895,리버그린동아아파트,127.0383415206,37.5532959144
103000514,04896,서울숲리버뷰자이아파트제1주차장,127.0393459933,37.5546993244
103900281,04897,왕십리역6-1번출구,127.0377868219,37.5610630068
103900282,04898,행당동서울숲더샵,127.0399242207,37.5577937282
103900294,04899,행당동서울숲더샵,127.0392783607,37.5581454618
103000511,04900,서울숲공원,127.0425035261,37.542174923
103000512,04901,성수역수제화거리,127.0537812121,37.5452626723
103000513,04902,한양대역,127.0431653728,37.5568385373
103900285,04904,한양대학교병원본관1층,127.0437074592,37.5594575201
103900291,04905,한양대학교병원본관1층,127.0436342454,37.559453125
103900286,04906,한양대학교병원응급실,127.0445586084,37.5598964374
103900290,04907,한양대학교류마티스병원동관,127.0446475504,37.5598335901
103900287,04908,한양대학교백남학술정보관,127.0447170912,37.5590465216
103900289,04909,한양대학교종합기술연구원,127.044837576,37.5590180611
103900288,04910,한양대학교생활과학대학,127.046310436,37.5568883401
103900293,04911,한양대학교정문,127.0419314829,37.5579540386
103900284,04912,한양대학교제2의학관,127.0419241639,37.5588153164
103900292,04913,한양대학교동문회관,127.0418225638,37.5588329135
103900283,04914,한양대학교정문,127.0420580545,37.5577706354
104000001,05001,군자교입구,127.0756403407,37.5587315243
104000002,05002,군자교입구,127.0748828032,37.5587645852
104000003,05003,군자역.용마초등학교,127.08245246,37.5560651252
104000004,05004,군자역.용마초등학교,127.0815389967,37.5561793641
104000005,05005,중곡동입구삼거리,127.0865474987,37.5544916304
104000006,05006,어린이대공원후문아차산역,127.0902385392,37.5512477746
104000007,05007,어린이대공원후문아차산역,127.0891986787,37.552406179
104000299,05008,중곡동입구삼거리,127.0849041555,37.5548902929
104000296,05009,새밭교회,127.0935004562,37.5489216645
104000295,05010,새밭교회,127.0926649335,37.5490377373
104000298,05011,광나루역,127.1033375855,37.5456167305
104000297,05012,광나루역,127.1034045767,37.5454440996
104000008,05101,군자교,127.0750846593,37.5615777491
104000009,05102,군자교,127.0753577739,37.5623409399
104000010,05103,메리놀외방선교회,127.0775410538,37.5592111642
104000011,05104,메리놀외방선교회,127.0775487065,37.5591154731
104000012,05105,중곡1동주민센터입구,127.078201049,37.5602947555
104000013,05106,중곡1동주민센터입구,127.0785051723,37.560946104
104000014,05107,중곡1동사거리,127.0794073331,37.5624763165
104000015,05108,중곡1동사거리,127.0794125475,37.5626162268
104000016,05109,중마초등학교.중곡제일골목시장앞,127.0809045597,37.565244704
104000018,05111,용마사거리,127.0819134021,37.5623685767
104000019,05112,중곡2동주민센터앞,127.0809138382,37.5598621784
104000020,05113,중곡2동주민센터앞,127.0810625098,37.5598745115
104000021,05114,중곡동성당앞,127.08273817,37.5629278921
104000022,05115,종합의료복합단지,127.0832710471,37.5639183589
104000023,05116,중곡동종점,127.0871174379,37.5620783933
104000024,05117,중곡보건지소,127.0871445522,37.5596828679
101000252,05118,신성시장앞,127.0877591991,37.558325025
104000026,05119,중곡우체국앞,127.0839380816,37.5614341717
104000027,05120,면곡시장,127.0796078755,37.5697690829
104000028,05121,면곡시장,127.0795988366,37.5702740161
104000029,05122,중곡아파트,127.0778111492,37.5664322223
104000030,05123,중곡아파트,127.0772599614,37.5657663783
104000031,05124,중마초등학교.중곡제일골목시장앞,127.0809767205,37.5655045279
104000032,05125,중곡역입구,127.081531113,37.5663697968
104000033,05126,중곡역입구,127.0817243015,37.5668589489
104000034,05127,중곡3동주민센터앞,127.0828050158,37.5686612216
104000035,05128,중곡3동주민센터앞,127.0826285286,37.568496221
104000036,05129,면곡시장앞,127.0832183979,37.5706266296
104000037,05130,면곡시장앞,127.0833310746,37.5708984994
104000038,05131,용암사입구,127.0860970309,37.5679204735
104000039,05132,용곡삼거리,127.0854962983,37.5679664367
104000040,05133,중곡역.국립정신건강센터,127.0844445511,37.5660809458
104000041,05134,대원고교앞,127.0868057707,37.563976016
104000042,05135,용암사입구,127.086266094,37.5678557946
104000043,05136,대원고교앞,127.0868946151,37.5641916024
104000044,05137,중곡동종점,127.0871440185,37.5626778859
104000045,05138,신성시장,127.0878522092,37.5584231691
104000046,05139,중곡동입구,127.0885840318,37.5541875064
104000047,05140,어린이대공원앞,127.076933186,37.552074151
104000048,05141,능동사거리.군자역,127.0785090111,37.5552146998
104000049,05142,구의사거리.광진소방서앞,127.0839733956,37.5452073935
104000050,05143,어린이회관,127.0773142021,37.5461600246
104000051,05144,구의사거리.광진소방서앞,127.0845921317,37.545040436
104000052,05145,광진경찰서,127.0838138057,37.541500129
104000053,05146,광진경찰서,127.0845868593,37.5431031348
104000054,05147,광진경찰서,127.0842306529,37.5422442079
104000055,05148,광진구청,127.0833859175,37.5389761877
104000056,05149,구의역2번출구,127.0879931323,37.5376657993
104000057,05150,래미안구의파크스위트,127.0891153595,37.5447675962
104000058,05151,구의2동주민센터입구,127.0898966199,37.5491704783
104000059,05152,구의2동주민센터입구,127.0895323088,37.548680422
104000060,05153,구의사거리,127.085819214,37.5455981534
104000061,05154,구의사거리,127.0863043477,37.5458492702
104000062,05155,래미안구의파크스위트,127.0890444048,37.5449037779
104000063,05156,현대아파트앞,127.094108387,37.5395431706
104000064,05157,현대아파트앞,127.0942173176,37.5395882382
104000065,05158,광진우체국,127.0908228881,37.5379848095
104000183,05161,강변역A,127.0937600919,37.536105096
104000279,05162,테크노마트앞.강변역,127.093923,37.536515
104000070,05163,현대2단지,127.0967339697,37.5379114031
104000071,05164,올림픽대교북단사거리,127.0932821801,37.5434427465
104000072,05165,올림픽대교북단사거리,127.0935981051,37.5433276109
104000073,05166,광장동현대아파트앞,127.0974904697,37.5417446868
104000074,05167,광장동현대아파트앞,127.0990300613,37.5420981108
104000075,05168,광나루역.극동아파트,127.1029307843,37.5435873346
104000076,05169,광나루역.극동아파트,127.1031164986,37.5438989972
104000271,05172,워커힐아파트.광장동,127.1074993573,37.5486787181
104000080,05173,워커힐아파트앞,127.1089001326,37.5505414297
104000081,05174,워커힐입구,127.1088012332,37.5505854082
104000082,05175,광진구청,127.0833389032,37.5385023497
104000083,05176,자양사거리,127.0825836777,37.5368376735
104000084,05177,자양사거리,127.0822443641,37.5367746404
104000085,05178,자양초등학교앞,127.078639685,37.5377945943
104000086,05179,자양초등학교앞,127.0788445477,37.5376045921
104000087,05180,건국대학교앞,127.0748405139,37.5387341574
104000090,05183,자양미소약국.자양골목시장,127.0772630843,37.5327094747
104000092,05185,국민은행자양지점앞,127.0813946825,37.5314808534
104000094,05187,자양아파트앞,127.0846842269,37.5320781595
104000095,05188,자양동잠실대교북단,127.0849571895,37.5330115269
104000096,05189,신자초등학교앞,127.0749857479,37.5303753993
104000097,05190,자양미소약국.자양골목시장,127.0769037604,37.5327673724
104000098,05191,국민은행자양지점앞,127.0807666595,37.5315922295
104000291,05192,동서울우편집중국앞,127.0841616302,37.5352201668
104000100,05193,자양아파트앞,127.0846500642,37.5320074284
104000101,05194,자양동잠실대교북단,127.0857202332,37.532056863
104000106,05199,구의역3번출구,127.0882468908,37.5376220052
104000107,05200,국민은행신자양지점,127.0669186975,37.5356816344
104000108,05201,신양초등학교앞,127.0693476352,37.5350489397
104000109,05202,신양초등학교앞,127.0689615714,37.5352645708
104000110,05203,뚝도변전소앞,127.0689180755,37.5361060486
104000111,05204,광진문화예술회관,127.0700559934,37.5385993242
104000112,05205,건국대학교앞,127.0749276025,37.5385769201
104000116,05209,신자초등학교앞,127.0749768155,37.5307258081
104000117,05210,자양우성아파트앞,127.0735983954,37.5338369694
104000118,05211,자양우성아파트앞,127.0734121564,37.5339573086
104000119,05212,자양고교앞,127.0711904481,37.5346205753
104000120,05213,자양고교앞,127.0714303056,37.5344762331
104000121,05214,대동아파트앞,127.0689378886,37.5364358712
104000122,05215,국민은행신자양지점,127.0673248935,37.535693804
104000123,05216,노룬산시장,127.0625863865,37.5395403468
104000124,05217,건대입구역6번출구,127.0673385594,37.5409386837
104000125,05218,건대로데오거리입구,127.0701444228,37.5390550217
104000126,05219,노룬산시장앞,127.0629531342,37.5368259009
104000127,05220,영동대교북단,127.0609540118,37.5366418245
104000128,05221,노룬산시장앞,127.0629456398,37.5367165794
104000129,05222,신양초등학교앞,127.0678111865,37.5335641935
104000130,05223,자양4동주민센터앞,127.0677144873,37.533636266
104000131,05224,성수사거리,127.0646564819,37.5432013335
104000132,05225,화양사거리,127.0667796875,37.5469521415
104000133,05226,광진광장,127.0711681248,37.5478594086
104000134,05227,어린이대공원역.화양천주교회,127.0736930425,37.5466022392
104000135,05228,서울화양초등학교,127.072338809,37.5437450496
104000136,05229,건대입구역사거리.건대병원,127.0710277445,37.5409391399
104000137,05230,건대입구역1번출구,127.068124225,37.5408158242
104000138,05231,어린이대공원역3번출구,127.075317456,37.546797007
104000139,05232,건대입구역사거리.건대병원,127.0711939731,37.5410014967
104000290,05233,어린이회관,127.079278,37.545414
104000141,05234,어린이대공원역.화양천주교회,127.0735143071,37.5459267424
104000142,05235,송정동서울숲아이파크,127.0694896793,37.5517413453
104000143,05236,송정동건영아파트,127.0710980445,37.5546506783
104000144,05237,군자교남단,127.0726936574,37.5574448632
104000145,05238,KEB.하나은행.군자동.지점,127.0767168242,37.557706017
104000146,05239,KEB.하나은행.군자동.지점,127.0765174608,37.5571698474
104000147,05240,능동우편취급국,127.0759998268,37.5561716863
104000148,05241,군자삼거리,127.0752985599,37.5549717586
104000149,05242,군자삼거리,127.0752251933,37.5546784824
104000150,05243,세종초등학교.세종사이버대학교앞,127.0732517227,37.5534111107
104000151,05244,세종초교앞,127.0742166138,37.553820391
104000152,05245,군자새마을금고.성동광진위센터,127.0712836086,37.5518562501
104000153,05246,군자새마을금고앞,127.0711180108,37.5513527392
104000154,05247,장안초등학교,127.0706360722,37.5487076473
104000155,05248,장안초등학교,127.0705323647,37.5485110583
104000293,05249,화양사거리,127.0686728911,37.5482794295
104000157,05250,광진광장,127.0713519853,37.5479651104
104000158,05251,어린이대공원앞.세종대학교,127.0756091022,37.549730245
104000159,05252,능동교회앞,127.077101932,37.5528418978
104000160,05253,능동사거리.군자역,127.0789243308,37.5562842287
104000161,05254,군자역먹자골목사거리,127.0775790025,37.5560618233
104000162,05255,군자동주민센터앞,127.0761743393,37.5548765159
104000165,05258,어린이대공원후문,127.0905057776,37.5508659029
104000167,05260,중곡동입구,127.0883528165,37.5548085902
104000168,05261,제일은행사거리,127.0747339373,37.5335190155
104000169,05262,동곡삼거리,127.0781645923,37.5635920634
104000170,05263,건대병원입구,127.0715617177,37.5420823612
104000269,05265,광진청소년수련관,127.1052370553,37.5460282079
104000280,05266,강변역B,127.0937783982,37.5360716735
104000069,05267,테크노마트앞.강변역,127.0937907639,37.5366276336
104000275,05268,중곡동성당,127.0826023266,37.5629378497
104000274,05269,종합의료복합단지,127.0834508988,37.5645076644
104000273,05270,중곡역.국립정신건강센터,127.0843880135,37.5662076185
104000272,05271,용곡삼거리,127.0832183979,37.5706266296
104000302,05272,구의3동주민센터,127.092481354,37.5390592237
104000303,05273,구의3동주민센터,127.0923754594,37.5391248446
104000306,05299,광나루우편취급국,127.1064617565,37.5475139852
104000304,05499,건대입구(가상),127.070835776,37.5402365937
104900124,05500,중곡4동경로당입구앞,127.0939576264,37.5591360737
104900085,05501,중곡아파트.종점,127.077803378,37.5664182737
104900059,05503,긴고랑종점,127.096058,37.562159
104900058,05504,정보도서관,127.1104763987,37.5502446412
104900123,05505,강원설비앞,127.0901363151,37.5590045613
104900122,05506,강원설비앞,127.0899331534,37.5589066521
104900089,05508,중앙상회앞,127.0948013601,37.5601559483
104900057,05509,한강호텔입구,127.1094422757,37.5484803719
104900121,05510,중곡4동경로당입구앞,127.0942190339,37.5592229738
104900128,05511,중곡아파트.기점,127.0781417284,37.5670255814
104900056,05512,구.새마을금고앞,127.0872203477,37.5614468159
104900055,05513,CU중곡긴고랑점앞,127.0930293718,37.5589265981
104900054,05514,광나루현대아파트,127.107479,37.546501
104000294,05515,긴고랑주차장,127.0955418801,37.5606772464
104900053,05517,신성시장입구,127.0880142744,37.5585311657
104900052,05518,중곡4동어린이집입구,127.0917033096,37.5586971831
104900109,05519,신동아아파트,127.1053167962,37.5462720506
104900051,05522,마을금고.브레드제과점,127.0892720532,37.5576560412
104900049,05523,긴고랑입구,127.0886714823,37.5589021611
104900048,05527,우리들약국,127.0903032993,37.5569174442
104900050,05528,광남고.삼성아파트,127.1014374434,37.5419332458
104900047,05531,해오름공원입구,127.0911365713,37.5563197422
104900046,05533,현대3차아파트,127.0996612573,37.5404559333
104900045,05535,기업은행.용마사거리,127.0814700959,37.5625158662
104900044,05536,기원정사입구,127.0931520678,37.5548961701
104900043,05537,찬양교회,127.0875671792,37.5540987456
104900042,05539,송림식당앞,127.0767220278,37.5368053691
104900041,05540,중곡우체국앞,127.0841086945,37.5612226659
104900040,05541,영화사입구,127.094139486,37.5542176566
104900039,05542,군자역,127.0799407203,37.5579211693
104900038,05543,강변역.테크노마트앞,127.094874902,37.5363778613
104900037,05544,자양중학교앞,127.0761050613,37.5346707182
104900036,05545,성안약국,127.093328417,37.5531943405
104900035,05549,지영슈퍼,127.0922127822,37.5518093803
104900100,05550,구의역,127.0892553112,37.5382365125
104900112,05551,국민은행자양지점,127.0792630555,37.5320335342
104900034,05553,아차산역사거리,127.0916293203,37.5510761289
104900033,05554,중곡보건지소,127.0871250778,37.5595890321
104900102,05555,미니스톱구의중앙점앞,127.0900165132,37.5415506273
104900031,05556,영동대교입구.성수사거리,127.0642255116,37.5424404892
104900030,05558,선화예고앞,127.0901684376,37.5494053544
104900029,05559,긴고랑입구,127.0886750771,37.5587935725
104900032,05560,구의홈마트앞,127.0897111252,37.5402920346
104900028,05561,화양동현대아파트,127.0651224763,37.5440246289
104900114,05562,성자초등학교앞,127.0822579547,37.5313503446
104900027,05563,대진택시,127.0881879501,37.5476669216
104900026,05564,중곡4동어린이집입구,127.0916616116,37.5585872858
104900025,05565,래미안구의파크스위트사거리,127.0905922162,37.5440499936
104900024,05566,성수대우프레시아1차아파트,127.0658662677,37.5453365422
104900023,05569,CU중곡긴고랑점앞,127.0929851156,37.5588116407
104900022,05571,화양사거리SKV1센터,127.0663766774,37.5462385187
104900116,05572,행운슈퍼앞,127.0869975704,37.5329712528
104900021,05574,중앙상회앞,127.0951640047,37.5602706703
104900106,05576,한창주택,127.0891023225,37.5336800028
104900020,05578,광장중학교앞,127.1023334336,37.5469137223
